@RELATION fri_c0_100_50 
 @ATTRIBUTE oz1 REAL 
 @ATTRIBUTE oz2 REAL 
 @ATTRIBUTE oz3 REAL 
 @ATTRIBUTE oz4 REAL 
 @ATTRIBUTE oz5 REAL 
 @ATTRIBUTE oz6 REAL 
 @ATTRIBUTE oz7 REAL 
 @ATTRIBUTE oz8 REAL 
 @ATTRIBUTE oz9 REAL 
 @ATTRIBUTE oz10 REAL 
 @ATTRIBUTE oz11 REAL 
 @ATTRIBUTE oz12 REAL 
 @ATTRIBUTE oz13 REAL 
 @ATTRIBUTE oz14 REAL 
 @ATTRIBUTE oz15 REAL 
 @ATTRIBUTE oz16 REAL 
 @ATTRIBUTE oz17 REAL 
 @ATTRIBUTE oz18 REAL 
 @ATTRIBUTE oz19 REAL 
 @ATTRIBUTE oz20 REAL 
 @ATTRIBUTE oz21 REAL 
 @ATTRIBUTE oz22 REAL 
 @ATTRIBUTE oz23 REAL 
 @ATTRIBUTE oz24 REAL 
 @ATTRIBUTE oz25 REAL 
 @ATTRIBUTE oz26 REAL 
 @ATTRIBUTE oz27 REAL 
 @ATTRIBUTE oz28 REAL 
 @ATTRIBUTE oz29 REAL 
 @ATTRIBUTE oz30 REAL 
 @ATTRIBUTE oz31 REAL 
 @ATTRIBUTE oz32 REAL 
 @ATTRIBUTE oz33 REAL 
 @ATTRIBUTE oz34 REAL 
 @ATTRIBUTE oz35 REAL 
 @ATTRIBUTE oz36 REAL 
 @ATTRIBUTE oz37 REAL 
 @ATTRIBUTE oz38 REAL 
 @ATTRIBUTE oz39 REAL 
 @ATTRIBUTE oz40 REAL 
 @ATTRIBUTE oz41 REAL 
 @ATTRIBUTE oz42 REAL 
 @ATTRIBUTE oz43 REAL 
 @ATTRIBUTE oz44 REAL 
 @ATTRIBUTE oz45 REAL 
 @ATTRIBUTE oz46 REAL 
 @ATTRIBUTE oz47 REAL 
 @ATTRIBUTE oz48 REAL 
 @ATTRIBUTE oz49 REAL 
 @ATTRIBUTE oz50 REAL 
 @ATTRIBUTE oz51 REAL 
@DATA  
-2.9441864e-001,-1.5364058e+000,-1.2125578e+000,-1.4693674e+000,-4.5544000e-001,-1.1772028e+000,4.3215373e-001,-1.4131059e+000,3.6046690e-001,8.8460689e-001,-4.2925088e-001,4.1874836e-001,-3.5758167e-002,-8.6156491e-001,6.5163101e-001,1.0222356e+000,-1.1923272e+000,-7.5237042e-001,1.7088534e+000,-6.1565596e-002,-8.4693984e-001,1.3506323e+000,1.6847211e+000,4.8471158e-001,1.0639018e+000,1.7251832e-001,-8.2103879e-001,-8.4485872e-001,9.2506722e-001,5.8901921e-001,2.0140661e-002,4.7169763e-001,-3.0158688e-001,9.5641666e-001,-1.6477743e+000,-4.4832805e-001,-1.0858533e+000,-4.7710438e-001,1.6059135e+000,6.0701422e-001,-1.6279883e+000,1.0523585e+000,-1.6770490e+000,8.4894959e-001,3.1294372e-001,-1.4137557e+000,9.7303929e-001,-9.1340788e-001,6.5470719e-001,1.0364220e+000,-1.9806961e+000
-1.7663211e+000,-8.1274763e-001,-3.4193566e-001,-1.1176864e-001,-2.7553012e-001,1.2895775e+000,7.6813154e-001,-1.4086934e+000,-5.2907206e-001,-1.3434522e+000,-1.0967349e-001,-1.0182872e+000,7.2977727e-001,-1.8329268e-002,1.3264761e+000,1.3498725e+000,1.3504593e+000,8.9590188e-001,1.0769599e+000,-4.5413613e-001,-8.4334227e-002,8.2112204e-002,1.7343431e+000,-1.8088790e+000,-5.1496382e-001,1.6880895e+000,1.4950950e+000,-6.6056641e-001,2.0304836e-002,1.6911895e+000,-5.5846339e-001,3.1790802e-001,1.3880007e+000,1.6169116e+000,-6.3846237e-001,-1.8418742e+000,1.2874610e+000,7.5403803e-001,1.7590788e+000,1.4115882e+000,6.8140903e-001,1.0232776e+000,-3.9570849e-001,7.0277356e-001,1.2945134e+000,-1.8661129e-001,-1.0283064e+000,4.7738099e-001,2.7514268e-001,8.9444446e-001,-1.3248762e+000
1.3950698e+000,-2.6706976e-001,3.9219794e-001,7.2413163e-001,7.8033675e-001,1.6049778e+000,6.9804840e-001,9.8591431e-002,8.3160834e-001,-1.0595217e+000,-4.6356056e-001,6.4629044e-001,-9.2263762e-001,1.3272161e+000,-1.8143737e+000,4.0170804e-001,-1.1625125e+000,5.7558570e-001,8.3811615e-001,4.3135311e-001,-4.8838290e-001,2.7302313e-002,1.4541136e+000,2.3329359e-001,-1.1256419e-001,-1.3135213e-001,-1.4921262e+000,1.0020079e+000,-6.8219319e-001,9.1124838e-001,-1.3508937e+000,5.0873832e-001,-1.1349372e+000,-8.7645035e-001,4.1972391e-002,-1.0656886e-001,1.7400151e+000,2.3526283e-001,1.8157955e+000,-1.3884496e+000,7.4226185e-001,-5.1907984e-001,7.7676333e-001,-3.5123702e-001,1.3037431e+000,-1.4226815e+000,-1.2343401e+000,-9.3956768e-001,-1.2000656e-001,-5.3508602e-001,1.0478389e+000
9.5998439e-001,-1.3621273e+000,1.3634687e+000,-1.5036441e+000,1.1867628e+000,-1.3149081e+000,7.3218960e-001,1.5432686e+000,-7.4533235e-001,-5.7856763e-001,-1.0859702e+000,5.0023871e-001,-1.1759961e-001,-4.2204116e-001,-1.2317892e+000,-7.8031265e-002,-6.1735422e-001,-4.2718591e-001,2.8757809e-001,1.3765013e+000,2.3638226e-002,-1.1715507e+000,8.0417268e-001,1.0137788e+000,3.6937787e-001,1.5470778e+000,1.3169927e+000,4.7924656e-001,5.1755049e-001,-5.9673626e-001,-5.4138644e-001,-1.1311001e+000,-1.6190059e+000,1.4578366e+000,-7.1399224e-001,-9.2358001e-001,-3.4289700e-001,1.3859564e+000,-8.2646083e-001,-6.0587773e-001,-6.6604005e-001,-1.6046909e+000,-8.5873019e-001,4.1406510e-002,3.8675369e-001,1.3365039e+000,1.3484168e+000,-1.1239734e+000,-1.5266685e-001,-1.0193832e+000,-6.1935981e-001
-9.3213822e-002,-2.9239287e-002,-2.8901113e-001,5.4907214e-002,1.6476851e+000,-1.3824138e+000,1.4235976e+000,-4.0772579e-001,8.5014628e-001,6.3360163e-002,-1.6600049e+000,-1.3701703e+000,1.6305929e+000,-1.1810896e+000,-1.7603500e+000,4.6390307e-001,1.3817371e+000,1.9259733e-001,1.0662857e+000,-8.5011987e-001,-9.2701830e-001,-1.4731552e-001,-1.4139493e+000,-1.5915323e+000,2.0571319e-001,1.1333404e+000,1.5526338e+000,-9.1978731e-001,9.5424813e-001,1.5326801e-001,-1.3003893e+000,-8.2287423e-001,-1.6479845e+000,-6.3265905e-001,-7.3193904e-001,-1.2663639e+000,7.3306340e-001,-7.3698513e-001,-6.3522582e-001,-2.8106633e-001,9.1418055e-001,1.5032492e+000,6.5740992e-001,-1.2490855e+000,1.6514390e-001,-4.9557105e-001,-2.4257784e-001,-2.4058601e-001,9.4108597e-001,9.6384441e-001,8.5886678e-001
-1.1536382e+000,-1.6928291e+000,-1.7034240e+000,-1.5347388e+000,1.1785543e+000,7.1831237e-002,9.7558114e-001,-1.4680099e+000,-8.4434031e-002,-1.3236664e+000,-1.7724707e+000,1.5843211e-001,6.2033682e-001,1.7141157e+000,-1.3341612e+000,-1.7503041e+000,-9.3085806e-001,2.9120597e-001,-1.6252280e+000,-1.0132650e+000,-8.1198785e-001,-1.5449304e+000,1.5451214e+000,1.3834652e+000,-6.0784440e-001,-1.9495081e-002,-4.0319786e-001,-6.7926676e-001,9.6264560e-001,6.7188541e-001,-4.5727193e-001,6.6359546e-001,7.3842341e-001,1.6087598e+000,-1.6769368e+000,-5.5699607e-001,1.3720688e+000,6.6251104e-001,1.6616618e+000,9.4408282e-001,1.3068907e-001,1.3878692e+000,-7.2816511e-001,2.9519785e-001,9.2990182e-001,1.3402315e+000,-1.6229453e+000,9.7229256e-001,-1.5187265e+000,7.5557750e-001,-1.0804135e+000
8.5468300e-001,-1.4014540e+000,6.2575549e-003,6.4524620e-001,1.1623025e+000,7.4157959e-001,2.6200721e-001,-3.3457296e-001,8.2388472e-001,-3.1368800e-002,-5.6752903e-002,3.4662094e-001,-1.6011390e+000,3.0740748e-002,8.7486694e-001,1.4907963e-001,-2.0913683e-001,-5.0108720e-001,-4.5624073e-001,1.2037743e+000,-5.6566747e-001,8.8732966e-001,-6.1653449e-001,-3.2759753e-001,2.9409857e-001,1.4736332e+000,-1.7187473e+000,1.0449907e+000,-6.1786863e-001,-7.4234630e-001,7.9431685e-001,-2.8998599e-001,-7.4982717e-001,9.0364132e-001,-1.2382253e+000,1.2316506e+000,-1.2477667e+000,1.1865496e+000,7.1542328e-001,-1.4849274e+000,-4.3917439e-001,-3.7759806e-001,-1.5151617e+000,-1.3480679e+000,1.4824729e+000,-6.3257690e-002,1.7670005e-001,7.9044995e-001,-1.1978043e+000,2.0664217e-001,-2.0415500e-001
7.5508233e-001,3.5050223e-002,-4.3420282e-001,2.5859554e-001,-8.8816748e-001,-9.6120357e-001,-1.4089126e+000,-4.1497332e-001,9.6749391e-001,6.4025650e-001,4.5557886e-001,1.2647565e+000,9.4238325e-001,7.7117345e-001,1.5879144e+000,1.3089232e+000,1.2061906e+000,9.0908690e-001,-1.0391342e+000,-2.4745801e-001,-3.8386382e-001,-5.3109214e-001,-1.0109273e+000,1.5425327e+000,-1.2975466e+000,3.4287391e-001,-1.0621697e+000,4.8876686e-002,1.6961731e+000,8.4840459e-001,-8.7784603e-001,1.1785889e+000,9.3224072e-001,1.1860756e+000,-9.7417717e-001,9.2652892e-001,1.5160645e+000,-8.0291773e-001,-1.4745836e+000,3.6586827e-001,1.1774378e+000,-6.0782864e-001,-6.0132084e-001,-1.6811680e-002,1.0882708e+000,-6.8244078e-001,3.6134862e-001,-5.0724513e-002,-1.3214978e+000,1.8863455e-001,4.1340282e-001
6.4952240e-001,-3.2998005e-001,1.6732655e+000,6.2670762e-001,6.4395574e-001,9.3052108e-001,-8.9513660e-001,-9.0429200e-001,-6.1518723e-001,8.8269864e-001,1.3159312e+000,1.0255146e+000,-1.2489290e+000,-1.0882853e+000,5.1664701e-001,2.0174313e-001,1.0032782e+000,-7.9351617e-001,-1.4687479e+000,1.6252508e+000,7.4451856e-001,1.4211855e-002,-1.7290024e+000,7.6495189e-001,1.4825173e+000,-1.5445820e-001,-6.1392268e-001,-6.1351291e-001,1.1810495e+000,1.6888132e+000,-1.2145186e+000,-1.4931651e+000,1.3274380e+000,1.5744544e+000,7.4863720e-001,-3.5172389e-001,-1.2213702e+000,-1.4763861e+000,-5.0838566e-001,-1.0795827e+000,4.2942233e-001,-1.6322854e+000,-8.9320552e-001,5.6984477e-001,-9.3172816e-001,-3.2864519e-001,-2.0979512e-001,-1.3706371e+000,-1.6675958e+000,-1.4599144e+000,1.8083871e+000
8.1151760e-001,-1.0738251e+000,-1.5658750e+000,-6.3400187e-001,-7.6467219e-002,-1.1894266e+000,-1.3145783e+000,-6.2556457e-001,1.8708468e+000,6.4510135e-001,-7.0913539e-001,-9.9164487e-001,1.7990131e-001,8.7826096e-001,-5.7481899e-001,-3.5862522e-002,1.1512187e+000,-4.9292437e-001,-8.3123334e-001,1.0000128e+000,-2.8616871e-001,9.0247497e-001,1.5885999e+000,2.9763790e-001,8.3589910e-001,2.9440064e-002,2.3922345e-001,1.3303165e+000,8.0086279e-001,1.7405109e+000,-3.4479745e-001,-8.6425255e-001,-2.3515571e-001,-5.0086329e-001,6.8792425e-002,1.2125279e+000,1.3554991e+000,-1.5619578e+000,5.6173632e-001,-5.5266768e-002,-8.6237236e-001,1.4379920e+000,1.2361795e+000,-5.6645406e-001,-9.2732053e-001,-6.7353830e-001,-7.1998281e-001,-5.1009096e-001,-8.7596572e-001,-6.7880986e-001,8.0341205e-002
