@RELATION fri_c2_250_50 
 @ATTRIBUTE oz1 REAL 
 @ATTRIBUTE oz2 REAL 
 @ATTRIBUTE oz3 REAL 
 @ATTRIBUTE oz4 REAL 
 @ATTRIBUTE oz5 REAL 
 @ATTRIBUTE oz6 REAL 
 @ATTRIBUTE oz7 REAL 
 @ATTRIBUTE oz8 REAL 
 @ATTRIBUTE oz9 REAL 
 @ATTRIBUTE oz10 REAL 
 @ATTRIBUTE oz11 REAL 
 @ATTRIBUTE oz12 REAL 
 @ATTRIBUTE oz13 REAL 
 @ATTRIBUTE oz14 REAL 
 @ATTRIBUTE oz15 REAL 
 @ATTRIBUTE oz16 REAL 
 @ATTRIBUTE oz17 REAL 
 @ATTRIBUTE oz18 REAL 
 @ATTRIBUTE oz19 REAL 
 @ATTRIBUTE oz20 REAL 
 @ATTRIBUTE oz21 REAL 
 @ATTRIBUTE oz22 REAL 
 @ATTRIBUTE oz23 REAL 
 @ATTRIBUTE oz24 REAL 
 @ATTRIBUTE oz25 REAL 
 @ATTRIBUTE oz26 REAL 
 @ATTRIBUTE oz27 REAL 
 @ATTRIBUTE oz28 REAL 
 @ATTRIBUTE oz29 REAL 
 @ATTRIBUTE oz30 REAL 
 @ATTRIBUTE oz31 REAL 
 @ATTRIBUTE oz32 REAL 
 @ATTRIBUTE oz33 REAL 
 @ATTRIBUTE oz34 REAL 
 @ATTRIBUTE oz35 REAL 
 @ATTRIBUTE oz36 REAL 
 @ATTRIBUTE oz37 REAL 
 @ATTRIBUTE oz38 REAL 
 @ATTRIBUTE oz39 REAL 
 @ATTRIBUTE oz40 REAL 
 @ATTRIBUTE oz41 REAL 
 @ATTRIBUTE oz42 REAL 
 @ATTRIBUTE oz43 REAL 
 @ATTRIBUTE oz44 REAL 
 @ATTRIBUTE oz45 REAL 
 @ATTRIBUTE oz46 REAL 
 @ATTRIBUTE oz47 REAL 
 @ATTRIBUTE oz48 REAL 
 @ATTRIBUTE oz49 REAL 
 @ATTRIBUTE oz50 REAL 
 @ATTRIBUTE oz51 REAL 
@DATA  
-3.5208198e-001,-1.0328049e+000,-2.1147764e-001,4.8473492e-001,1.0375990e+000,-1.5756276e+000,-1.6950754e+000,-5.5134226e-001,1.3023916e+000,-3.3655021e-001,7.3605267e-001,-6.4274928e-001,9.4834525e-002,-1.5235495e+000,-9.9485099e-001,-1.2439235e+000,-2.1790789e-001,-1.3528610e-001,-1.0713365e+000,-7.0854104e-001,-1.3247985e-001,-1.0498486e+000,-1.5950440e+000,3.2281115e-001,-8.7508529e-001,-1.0786016e+000,6.4603261e-001,-7.4703414e-001,-1.5871589e-001,1.6006590e+000,2.0292272e-002,5.5590398e-001,-5.6545843e-001,7.0613203e-001,1.0338052e+000,5.8932737e-001,1.0129403e+000,-2.6652665e-001,4.3618613e-001,-1.6787871e+000,9.4532691e-001,-7.5903941e-001,-1.0978722e+000,-1.1448350e+000,1.3566700e+000,-7.0213321e-001,8.1735331e-001,4.6037692e-001,-1.3866805e+000,-3.0430204e-001,8.8508948e-001
8.8741354e-001,1.6789674e+000,-7.5308566e-001,-1.5158891e+000,-4.2517102e-001,1.3215871e-001,1.4617682e-001,1.3765173e+000,-5.7430131e-001,1.4233820e+000,1.0312043e-001,-2.0560053e-001,-1.2232708e+000,3.5347969e-001,-2.8964876e-001,7.7625266e-001,1.0372442e+000,-8.4582421e-001,-7.2752130e-001,1.0366891e+000,-6.2728027e-001,-1.6951185e+000,1.6963910e+000,-1.2430994e+000,-6.0330179e-001,1.4863767e+000,1.2708522e+000,-7.6554889e-001,9.9939365e-001,-1.3475763e+000,-1.5494715e+000,-8.2221363e-001,-3.6859661e-001,1.2905895e+000,-1.5418179e+000,-7.3161836e-001,2.0211267e-001,1.4154885e+000,-1.0023086e+000,9.8271594e-001,1.4199891e+000,-1.3752450e-002,1.1293081e-001,-2.8936393e-001,-9.6266753e-001,-4.3825731e-001,-1.6155498e+000,1.4747707e+000,-2.7790787e-001,-8.4500605e-001,-1.1608860e+000
-1.9054596e-001,3.3750792e-003,8.4230839e-001,3.6107321e-003,2.0276062e-001,9.4869045e-001,-2.3519986e-001,-1.1726125e+000,-1.1915304e-001,-1.2357103e+000,-2.7842510e-001,1.5875138e+000,1.2379974e+000,-4.6418883e-001,-2.4180481e-001,-5.7019637e-001,-1.3274953e-001,-5.6897438e-001,-6.4694100e-001,-1.7105700e+000,-1.2481626e+000,1.3481603e+000,1.1760364e+000,-1.0340061e-001,1.3888891e+000,-2.3830732e-001,1.4265222e+000,1.4648906e+000,-6.8758714e-001,-3.9272748e-001,-4.4454133e-001,-1.5620142e+000,-7.3250922e-001,-2.0102227e-001,8.6520398e-001,-1.7290210e+000,1.3169093e+000,-6.2604063e-001,-2.0209624e-001,-1.1886168e+000,-7.0979353e-001,6.1788121e-001,1.1669747e+000,1.2894974e+000,6.5354185e-001,1.4148426e+000,-1.3705818e+000,-1.0658237e-001,-1.5102454e+000,-1.3547888e+000,5.4183345e-001
7.1996516e-001,6.4043482e-002,-4.4800899e-001,6.2031833e-002,-1.1746736e-001,4.6730426e-001,-1.6722004e+000,6.8636339e-001,5.8245611e-001,1.6280285e+000,8.2273810e-002,1.1496963e+000,1.9301608e-001,-1.5843032e+000,-2.8022842e-001,1.7465850e-001,-1.2061062e+000,-8.4256806e-001,-6.2996444e-001,1.2897599e+000,-1.3784185e+000,1.4800107e+000,6.5343216e-002,1.0562308e+000,1.1597560e+000,3.1451044e-001,7.9576056e-001,-4.9437726e-001,7.5366250e-001,-1.1369609e+000,-4.0178407e-001,1.2267715e-001,4.2514455e-001,1.1363102e+000,-1.4869226e+000,1.4327017e+000,-3.6768941e-001,-2.7322267e-001,1.1130424e+000,9.7035454e-001,-1.3224839e-001,-1.4170304e+000,7.4528158e-001,9.6561542e-001,-1.5449221e+000,1.5261314e+000,4.2144370e-001,1.3429609e-001,-1.3130177e-001,-1.5352802e+000,-1.9583587e-001
6.3272367e-001,4.0858927e-001,1.2595943e-002,-3.4825312e-002,1.6032126e+000,1.1457361e-001,1.2476246e-001,1.1184811e-001,9.1824535e-001,1.4957410e+000,-5.4414112e-002,-8.0672139e-001,-1.4653552e-001,9.9816103e-001,-5.1908747e-001,1.5850452e+000,1.3611951e-001,-1.9478041e-001,-1.2250698e+000,-8.9586763e-002,5.4008559e-001,-4.9775896e-001,1.6769206e+000,-8.1716411e-001,-4.7407953e-001,-8.6602032e-001,1.4658393e+000,1.0737021e-001,-6.8805896e-001,-3.0614688e-001,-5.3773729e-001,4.4707828e-002,1.3589481e+000,7.0553330e-001,-9.3714573e-001,1.2696814e+000,3.5132102e-001,-1.9447518e-002,3.0520572e-001,-1.5939325e+000,-3.0425596e-001,1.3600356e+000,-2.9196534e-002,-1.1097337e+000,-1.0616963e+000,9.8631275e-001,-1.2074940e+000,-1.0027866e+000,1.6927668e+000,-1.2884794e+000,-9.5066442e-001
9.9630333e-001,1.0769259e+000,7.7834536e-001,-2.0298673e-002,-4.3445322e-002,-4.3902570e-001,1.0871303e-001,-1.5618375e+000,-9.9505450e-001,-1.3164720e+000,-1.4589482e+000,-3.7718671e-001,-1.4273296e+000,5.4888186e-001,-4.4991448e-001,-1.2159807e+000,-7.2901717e-001,-5.1983021e-001,-1.9575075e-002,-1.6462516e+000,4.5794087e-001,-1.0397735e-001,-1.4929783e+000,1.1080414e+000,-1.5495933e+000,-1.1258947e+000,-1.4122810e+000,7.8362993e-001,1.4552178e+000,4.1482778e-001,1.0150800e+000,7.1721344e-001,-1.0761030e+000,-2.0063745e-001,1.3344169e+000,1.4220367e+000,2.0627410e-001,1.0191567e+000,1.3005897e+000,-6.9379737e-002,1.2519783e+000,-1.6039535e+000,-2.0213816e-001,1.0925643e+000,-1.6668121e+000,-1.5761532e+000,1.5876947e+000,8.1719515e-001,2.4457820e-001,-1.4467534e+000,-1.8106460e+000
-8.5602995e-001,-1.3114993e-001,-5.1137188e-001,-3.5399430e-001,1.7774600e+000,1.0850675e+000,2.1583564e-001,1.5502222e+000,-5.6630090e-002,-5.4693390e-001,-1.5263229e+000,-1.5951553e+000,-3.5056954e-001,-8.4642404e-001,3.0235417e-001,1.6255929e+000,1.3954339e+000,-1.3599812e+000,6.4463627e-001,8.2003586e-001,-1.6491541e+000,-1.0394571e+000,-1.3799622e+000,-8.3486555e-001,-1.4069404e+000,1.7707814e-002,1.5459596e+000,8.5576770e-001,1.1003348e+000,-1.2038662e+000,-8.1585670e-001,-3.4083505e-001,1.0125787e+000,1.4555657e+000,-1.4449204e+000,8.5744101e-001,7.3256837e-001,-1.1370284e+000,-1.4059911e+000,-6.2278741e-001,1.1162292e+000,-5.5731168e-001,-5.1522243e-001,-2.0300549e-001,-6.1258141e-001,-1.6887894e+000,-2.8536265e-001,4.8221452e-001,1.5382927e+000,-5.5354143e-001,1.2757613e+000
-1.6217459e+000,-1.4313240e+000,-1.0930390e+000,-6.3821346e-001,1.6607270e+000,-9.1612426e-001,-8.1883926e-001,8.3210492e-001,-9.9504092e-001,1.4217801e+000,6.4289112e-001,-1.4054208e+000,-1.0629345e+000,8.2550643e-001,-1.4739248e-001,-5.5448280e-001,1.2249369e+000,-1.6066353e+000,1.5385074e+000,-1.0385312e+000,-1.0510886e+000,-1.6627718e+000,-1.4522087e+000,-4.6464038e-001,3.5099529e-001,-8.3936779e-001,-1.3652630e+000,4.0008043e-001,2.9771958e-001,-1.2935054e+000,-1.0591780e+000,-3.7466749e-001,-7.3133790e-001,9.4333457e-001,1.1238804e+000,-3.6354042e-001,-7.2528189e-001,1.3308472e+000,-1.2863318e+000,-9.2588987e-001,1.0416987e+000,1.3398679e+000,1.3973374e+000,-1.5511797e-001,1.6034627e+000,3.1090788e-001,-3.8304847e-001,8.8864996e-001,9.2776839e-001,-6.3851699e-001,4.3359804e-001
1.2404779e-001,1.6814126e-001,-1.4749510e-003,1.1613661e+000,1.3595598e+000,-8.9133147e-001,-1.1723588e+000,9.2410024e-001,1.2169867e+000,1.4526302e+000,-1.5027177e+000,-1.4008919e+000,1.1892724e+000,4.5143990e-001,1.2731211e-001,1.6368091e+000,-1.0712632e+000,3.0857954e-001,1.1628881e+000,-6.1351193e-001,2.3852422e-001,-1.1696388e+000,-1.1918645e+000,7.9022652e-001,2.2492958e-001,-1.3861510e+000,-1.5821017e+000,5.5142856e-002,-1.5410373e+000,1.0978813e+000,-1.7441217e+000,3.4153861e-002,-7.6594467e-001,-1.5482852e+000,9.0698474e-002,1.0491762e+000,1.5887293e+000,-5.4410425e-001,6.5566203e-001,6.7258521e-003,8.3417139e-001,1.0085771e+000,-1.4325134e+000,1.1884635e+000,7.9151174e-001,-1.6743645e+000,-3.4525870e-001,1.1352828e+000,-6.6878927e-001,5.4106778e-001,9.1740920e-001
5.7764088e-001,8.3825532e-001,9.1405026e-001,1.6229135e-001,1.4243923e+000,2.5577230e-001,-8.1465528e-001,4.6184751e-001,-7.0051132e-001,2.4727766e-001,1.4293041e+000,1.4885846e-001,1.4400737e+000,9.0607212e-001,7.5396156e-001,3.0982488e-001,1.2640862e-001,-4.2070020e-001,9.8126194e-001,1.1120067e+000,8.7891553e-001,3.8583086e-002,-1.2753891e+000,1.1100194e+000,-6.8250871e-001,-2.1653632e-001,2.0954390e-001,-5.3464683e-001,7.1313825e-001,-1.5159542e+000,1.0391208e+000,-2.2085193e-001,1.3632123e+000,-3.5388333e-001,-5.5155276e-001,-1.2212502e+000,-1.5474505e+000,-6.9259533e-001,-1.4769711e+000,1.3563012e+000,1.4886167e+000,-9.8779346e-001,-3.2076654e-001,1.5502162e-001,4.3155007e-001,-1.4147231e+000,1.4213099e+000,1.0833395e+000,-1.2746893e+000,-1.4730492e+000,-1.4021926e+000
